Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Wed, 09 Aug 2023 10:56:43 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
1973-0009-IND,1973,0009,,Natural,Meteorological,Extreme temperature ,Cold wave,,,India,IND,Southern Asia,Asia,"Uttar Pradesh, Bihar",,,,,,,,,°C,,,,,1973,1,5,1973,1,5,115,,,,,,,,,,,15.1714528217231,,,,
1973-0054-IND,1973,0054,,Natural,Meteorological,Extreme temperature ,Cold wave,,,India,IND,Southern Asia,Asia,"Bihar, Delhi",,,,,,,,,°C,,,,,1973,12,23,1973,12,23,146,,,,,,,,,,,15.1714528217231,,,,
1974-0045-IND,1974,0045,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,"West Bengal, Madya Pradesh, Gujarat states",,,,,,,,,Kph,,,,,1974,8,15,1974,8,15,20,100,,,100,,,,,,,16.8486291063234,,,,
1974-0122-IND,1974,0122,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,Midnapore,,,,,,,,20,Kph,,,,,1974,5,29,1974,5,29,,,25000,,25000,,,,,,,16.8486291063234,,,,
1975-0014-IND,1975,0014,,Natural,Geophysical,Earthquake,Ground movement,,,India,IND,Southern Asia,Asia,"Kinnaur district, Kashmir; Himachal Pradesh",,,,,,,,7,Richter,32.455,78.43,13:32,,1975,1,19,1975,1,19,47,,,,,,,,,,,18.3891290650193,,,,
1975-0058-IND,1975,0058,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,Madras city,,,,,,,,,Kph,,,,,1975,11,24,1975,11,24,,,,2000,2000,,,,,,,18.3891290650193,,,,
1976-0063-IND,1976,0063,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,"Midnapore, Parganas districts (West Bengal), Balasore district (Orissa)",,,,,,,,,Kph,,,,,1976,9,8,1976,9,8,40,,,,,,,,,,,19.4455440893725,,,,
1976-0074-IND,1976,0074,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,Madras/Nellore (Andhra Pradesh),,,,,No,No,,,Kph,,,,,1976,11,22,1976,11,22,95,,300000,,300000,,,,,260000,1337067,19.4455440893725,,,,
1976-0143-IND,1976,0143,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,"Gujarat, Maharastra",,,,,,,,,Kph,,,,,1976,5,29,1976,5,29,87,,250000,,250000,,,,,3378,17372,19.4455440893725,,,,
1976-0144-IND,1976,0144,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,"Krishna District, near Masulipatnam (Andhra Pradesh)",,,,,,,,,Kph,,,,,1976,11,3,1976,11,3,18,,,,,,,,,,,19.4455440893725,,,,
1976-0146-IND,1976,0146,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,Between Nellore and Kavali (Andhra Pradesh),,,,,,,,,Kph,,,,,1976,11,15,1976,11,15,30,,50000,,50000,,,,,3378,17372,19.4455440893725,,,,
1977-0094-IND,1977,0094,,Natural,Hydrological,Flood,Riverine flood,,,India,IND,Southern Asia,Asia,Ganges region,,,,,,,,,Km2,,,,,1977,8,,1977,8,,500,,1000000,,1000000,,,,,,,20.7098324994209,,,,
1977-0133-IND,1977,0133,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,"Tamil Nadu, Andhra Pradesh, Kerala",,,,Yes,,,,,Kph,,,,,1977,11,12,1977,11,12,14204,,9037400,5432400,14469800,,,,,498535,2407238,20.7098324994209,,,,
1977-0201-IND,1977,0201,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,"North of Nellore district, South of Prakasam district (Andhra Pradesh)",,,,,,,,,Kph,,,,,1977,10,27,1977,10,27,2,,10000,,10000,,,,,,,20.7098324994209,,,,
1977-0012-IND,1977,0012,,Natural,Biological,Epidemic,Bacterial disease,,Cholera,India,IND,Southern Asia,Asia,,,,,,,,,,Vaccinated,,,,,1977,1,1,1977,1,1,,,9091,,9091,,,,,,,20.7098324994209,,,,
1978-0044-IND,1978,0044,,Natural,Meteorological,Storm,Convective storm,Tornado,,India,IND,Southern Asia,Asia,New Delhi,,,,,,,,,Kph,,,,,1978,3,17,1978,3,17,26,700,,,700,,,,,,,22.2901950366959,,,,
1978-0055-IND,1978,0055,,Natural,Meteorological,Storm,Convective storm,Tornado,,India,IND,Southern Asia,Asia,Orissa,,,,,,,,,Kph,,,,,1978,4,16,1978,4,16,500,400,1000,,1400,,,,,,,22.2901950366959,,,,
1978-0056-IND,1978,0056,,Natural,Meteorological,Storm,Convective storm,Tornado,,India,IND,Southern Asia,Asia,West Bengal,,,,,,,,,Kph,,,,,1978,4,16,1978,4,16,100,,100,,100,,,,,,,22.2901950366959,,,,
1978-0130-IND,1978,0130,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia, Northeastern,,,,,,,,,,,,,,1978,11,5,1978,11,5,64,,,,,,,,,,,22.2901950366959,,,,
1978-0063-IND,1978,0063,,Natural,Meteorological,Extreme temperature ,Heat wave,,,India,IND,Southern Asia,Asia,,,,,,,,,,°C,,,,,1978,5,,1978,5,,150,,,,,,,,,,,22.2901950366959,,,,
1978-0122-IND,1978,0122,,Natural,Biological,Epidemic,Bacterial disease,,Cholera,India,IND,Southern Asia,Asia,West Bengal,,,,,,,,,Vaccinated,,,,,1978,10,,1978,10,,113,,,,,,,,,,,22.2901950366959,,,,
1978-0012-IND,1978,0012,,Natural,Biological,Epidemic,Viral disease,,Encephalitis,India,IND,Southern Asia,Asia,Tamil Nadu,,,,,,,,,Vaccinated,,,,,1978,1,1,1978,1,1,45,,,,,,,,,,,22.2901950366959,,,,
1978-0074-IND,1978,0074,,Natural,Biological,Epidemic,Viral disease,,,India,IND,Southern Asia,Asia,Uttar Pradesh,,,,,,,,,Vaccinated,,,,,1978,6,,1978,6,,48,,1000,,1000,,,,,,,22.2901950366959,,,,
1978-0123-IND,1978,0123,,Natural,Biological,Epidemic,Viral disease,,Encephalitis,India,IND,Southern Asia,Asia,Uttar Pradesh,,,,,,,,,Vaccinated,,,,,1978,10,,1978,10,,2000,,,,,,,,,,,22.2901950366959,,,,
1960-0032-IND,1960,0032,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Maduri, Madras City",,,,,,,,,Km2,,,,,1960,11,10,1960,11,10,5,,160000,,160000,,,,,,,10.1057629853038,,,,
1960-0051-IND,1960,0051,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1960,7,,1960,7,,30,,,,,,,,,,,10.1057629853038,,,,
1960-0054-IND,1960,0054,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1960,8,,1960,8,,47,,,,,,,,,,,10.1057629853038,,,,
1960-0056-IND,1960,0056,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1960,9,,1960,9,,155,,,,,,,,,,,10.1057629853038,,,,
1961-0007-IND,1961,0007,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,North,,,,,,,,,Km2,,,,,1961,7,,1961,7,,2000,,,,,,,,,,,10.2139637268352,,,,
1961-0009-IND,1961,0009,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Central, West India",,,,,,,,,Km2,,,,,1961,9,6,1961,9,6,,,,2000,2000,,,,,,,10.2139637268352,,,,
1961-0012-IND,1961,0012,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Uttar Pradesh,,,,,,,,,Km2,,,,,1961,10,9,1961,10,9,57,,,,,,,,,,,10.2139637268352,,,,
1961-0050-IND,1961,0050,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1961,10,,1961,10,,1000,,,,,,,,,,,10.2139637268352,,,,
1962-0007-IND,1962,0007,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,"Punjab, Delhi, M.P.",,,,,,,,,Kph,,,,,1962,9,16,1962,9,16,,,40000,,40000,,,,,,,10.3364103594111,,,,
1962-0034-IND,1962,0034,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1962,8,,1962,8,,100,,,,,,,,,,,10.3364103594111,,,,
1962-0036-IND,1962,0036,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1962,9,,1962,9,,73,,,,,,,,,,,10.3364103594111,,,,
1963-0019-IND,1963,0019,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,"Orissa, Uttar Pradesh, Punjab",,,,,,,,,Kph,,,,,1963,9,8,1963,9,8,200,,5000000,,5000000,,,,,,,10.4645423902321,,,,
1963-0070-IND,1963,0070,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1963,7,,1963,7,,200,,,,,,,,,,,10.4645423902321,,,,
1964-0038-IND,1964,0038,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Assam, Bihar, Punjab",,,,Yes,,,,,Km2,,,,,1964,7,,1964,7,,145,,752210,,752210,,,,,,,10.5983760170141,,,,
1964-0055-IND,1964,0055,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Andhra Pradesh,,,,Yes,,,,,Km2,,,,,1964,10,,1964,10,,,,18400,,18400,,,,,500,4718,10.5983760170141,,,,
1964-0097-IND,1964,0097,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1964,9,,1964,9,,51,,,,,,,,,,,10.5983760170141,,,,
1964-0101-IND,1964,0101,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1964,9,,1964,9,,36,,,,,,,,,,,10.5983760170141,,,,
1966-0046-IND,1966,0046,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Manipur, Assam",,,,Yes,,,,,Km2,,,,,1966,6,,1966,6,,47,,900000,,900000,,,,,1400,12623,11.0909971475822,,,,
1967-0055-IND,1967,0055,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"North, Central",,,,,,,,,Km2,,,,,1967,9,5,1967,9,5,300,,1000000,,1000000,,,,,,,11.3985269797253,,,,
1968-0051-IND,1968,0051,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Assam,,,,,,,,,Km2,,,,,1968,6,12,1968,6,12,,,1000000,,1000000,,,,,,,11.8854465143325,,,,
1968-0124-IND,1968,0124,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1968,8,,1968,8,,1000,,,,,,,,,,,11.8854465143325,,,,
1968-0127-IND,1968,0127,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1968,10,,1968,10,,560,,,,,,,,,,,11.8854465143325,,,,
1969-0081-IND,1969,0081,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,Kannaman,,,,,,,,,Kph,,,,,1969,7,22,1969,7,22,15,,92,,92,,,,,,,12.5346752600948,,,,
1969-0106-IND,1969,0106,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,Madras City,,,,,,,,,Kph,,,,,1969,10,21,1969,10,21,,,20000,,20000,,,,,,,12.5346752600948,,,,
1970-0034-IND,1970,0034,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"North-East, Western, North",,,,Yes,,,,,Km2,,,,,1970,7,,1970,7,,627,1000,10000000,350000,10351000,,,,,101200,762825,13.2664799609959,,,,
1970-0065-IND,1970,0065,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,Madras city (Tamil Nadu),,,,,,,,,Kph,,,,,1970,11,19,1970,11,19,,,,2000,2000,,,,,,,13.2664799609959,,,,
1970-0105-IND,1970,0105,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Gujarat, Orissa states",,,,,,,,,Km2,,,,,1970,9,2,1970,9,2,400,,,,,,,,,,,13.2664799609959,,,,
1971-0037-IND,1971,0037,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,North,,,,,,,,,Km2,,,,,1971,6,,1971,6,,1023,,,,,,,,,530000,3830591,13.8359835495998,,,,
1971-0052-IND,1971,0052,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Uttar Pradesh,,,,,,,,,Km2,,,,,1971,9,9,1971,9,9,300,,35000,,35000,,,,,,,13.8359835495998,,,,
1971-0116-IND,1971,0116,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Brahmaputra, Dhemaji, North Lakhimpur, Jorhat, Tezpur sub-divisions",,,,,,,,2600,Km2,,,,,1971,6,,1971,6,,,,130000,,130000,,,,,,,13.8359835495998,,,,
1972-0058-IND,1972,0058,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,"Srinagar, Kashmir",,,,,,,,,Kph,,,,,1972,10,21,1972,10,21,50,,75,,75,,,,,,,14.2887340027309,,,,
1974-0129-IND,1974,0129,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Tinsukia, Dhemaji, Nowgong, Majuli, Jorhat, Dhubri",,,,,,,,,Km2,,,,,1974,7,2,1974,7,2,260,,,,,,,,,,,16.8486291063234,,,,
1975-0037-IND,1975,0037,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Northwest, Bihar",,,,Yes,,,,,Km2,,,,,1975,7,,1975,7,,350,,27000000,7000000,34000000,,,,,714259,3884137,18.3891290650193,,,,
1975-0045-IND,1975,0045,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,Eastern,,,,,,,,,Kph,,,,,1975,8,,1975,8,,450,,,,,,,,,200000,1087599,18.3891290650193,,,,
1975-0052-IND,1975,0052,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,Bulandshar (Uttar Pradesh),,,,,,,,,Kph,,,,,1975,9,,1975,9,,30,,,,,,,,,,,18.3891290650193,,,,
1975-0056-IND,1975,0056,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,Gujarat,,,,,,,,,Kph,,,,,1975,10,22,1975,10,22,21,,,,,,,,,,,18.3891290650193,,,,
1977-0121-IND,1977,0121,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Tamil Nadu,,,,,,,,,Km2,,,,,1977,10,,1977,10,,60,,45000,,45000,,,,,,,20.7098324994209,,,,
1978-0087-IND,1978,0087,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"North, Northeast",,,,Yes,,,,,Km2,,,,,1978,7,,1978,7,,3800,,32000000,,32000000,,,,,165000,740236,22.2901950366959,,,,
1978-0111-IND,1978,0111,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,West Bengal,,,,,,,,,Km2,,,,,1978,9,,1978,9,,810,,,,,,,,,1000,4486,22.2901950366959,,,,
1978-0224-IND,1978,0224,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,"Tamil Nadu, Kerala",,,,,,,,,Kph,,,,,1978,11,3,1978,11,3,170,,,,,,,,,,,22.2901950366959,,,,
1978-0134-IND,1978,0134,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Kph,,,,,1978,11,25,1978,11,25,15,,1000,,1000,,,,,,,22.2901950366959,,,,
1979-0030-IND,1979,0030,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,"Lahaul, Pangi",,,,,,,,,,,,,,1979,3,,1979,3,,230,,5000,,5000,,,,,,,24.7988405675032,,,,
1979-0079-IND,1979,0079,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,Uttar Pradesh,,,,,,,,,,,,,,1979,8,19,1979,8,19,42,12,100,,112,,,,,,,24.7988405675032,,,,
1979-0051-IND,1979,0051,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,Andhra Pradesh,,,,Yes,,,,,Kph,,,,,1979,5,12,1979,5,12,594,,1605772,,1605772,,,,,12800,51615,24.7988405675032,,,,
1979-0045-IND,1979,0045,,Natural,Meteorological,Extreme temperature ,Heat wave,,,India,IND,Southern Asia,Asia,Bihar,,,,,,,,,°C,,,,,1979,5,,1979,5,,300,,,,,,,,,,,24.7988405675032,,,,
1979-0061-IND,1979,0061,,Natural,Meteorological,Extreme temperature ,Heat wave,,,India,IND,Southern Asia,Asia,Rajasthan,,,,,,,,,°C,,,,,1979,7,,1979,7,,100,,,,,,,,,,,24.7988405675032,,,,
1979-0266-IND,1979,0266,,Natural,Biological,Epidemic,Bacterial disease,,Cholera,India,IND,Southern Asia,Asia,Bihar,,,,,,,,,Vaccinated,,,,,1979,8,13,1979,8,13,215,,,,,,,,,,,24.7988405675032,,,,
1979-9005-IND,1979,9005,,Natural,Climatological,Drought,Drought,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1979,,,1979,,,,,10000000,,10000000,,,,,200000,806489,24.7988405675032,,,,
1979-0060-IND,1979,0060,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"North West, North, North East",,,,,,,,,Km2,,,,,1979,7,,1979,7,,100,,1000000,10000,1010000,,,,,100000,403245,24.7988405675032,,,,
1979-0093-IND,1979,0093,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Assam,,,,,,,,,Km2,,,,,1979,10,,1979,10,,13,,1000000,,1000000,,,,,,,24.7988405675032,,,,
1979-0100-IND,1979,0100,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Tamil Nadu,,,,,,,,,Km2,,,,,1979,11,,1979,11,,140,,,,,,,,,,,24.7988405675032,,,,
1979-0225-IND,1979,0225,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Uttar Pradesh, Bihar, West Bengal",,,,,,,,,Km2,,,,,1979,8,25,1979,8,25,,,26000000,,26000000,,,,,,,24.7988405675032,,,,
1980-0044-IND,1980,0044,,Natural,Meteorological,Storm,Convective storm,Sand/Dust storm,,India,IND,Southern Asia,Asia,Uttar Pradesh,,,,,,,,,Kph,,,,,1980,5,9,1980,5,9,125,,,,,,,,,,,28.1588866338069,,,,
1980-0084-IND,1980,0084,,Natural,Geophysical,Earthquake,Ground movement,,,India,IND,Southern Asia,Asia,Jammu (Kashmir),,,,,,,,6,Richter,32.913,75.633,03:06,,1980,8,24,1980,8,24,13,40,,,40,,,,,,,28.1588866338069,,,,
1980-0055-IND,1980,0055,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,Uttar Pradesh,,,,,,,,,,,,,,1980,6,25,1980,6,25,150,,,,,,,,,,,28.1588866338069,,,,
1980-0227-IND,1980,0227,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,"Srikakulam, Visakhapatnam, East & West Godavari districts (Andhra Pradesh)",,,,,,,,,Kph,,,,,1980,10,16,1980,10,16,28,,,,,,,,,,,28.1588866338069,,,,
1980-0012-IND,1980,0012,,Natural,Meteorological,Extreme temperature ,Cold wave,,,India,IND,Southern Asia,Asia,Bihar,,,,,,,,,°C,,,,,1980,1,,1980,1,,79,,,,,,,,,,,28.1588866338069,,,,
1980-0357-IND,1980,0357,,Natural,Meteorological,Extreme temperature ,Heat wave,,,India,IND,Southern Asia,Asia,"Bihar, Uttar Pradesh states",,,,,,,,40,°C,,,,,1980,4,29,1980,4,29,50,,,,,,,,,,,28.1588866338069,,,,
1980-0061-IND,1980,0061,,Natural,Biological,Epidemic,Bacterial disease,,Cholera,India,IND,Southern Asia,Asia,Madhya Pradesh,,,,,,,,,Vaccinated,,,,,1980,7,,1980,7,,390,,,,,,,,,,,28.1588866338069,,,,
1980-0316-IND,1980,0316,,Natural,Biological,Epidemic,Bacterial disease,,Cholera,India,IND,Southern Asia,Asia,Uttar Pradesh,,,,,,,,,Vaccinated,,,,,1980,8,21,1980,8,21,250,,,,,,,,,,,28.1588866338069,,,,
1980-0086-IND,1980,0086,,Natural,Biological,Epidemic,Viral disease,,Encephalitis,India,IND,Southern Asia,Asia,Northern,,,,,,,,,Vaccinated,,,,,1980,9,,1980,9,,400,,,,,,,,,,,28.1588866338069,,,,
1980-0057-IND,1980,0057,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Assam,,,,,,,,,Km2,,,,,1980,7,,1980,7,,,,50000,,50000,,,,,,,28.1588866338069,,,,
1980-0062-IND,1980,0062,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Gujarat,,,,,,,,,Km2,,,,,1980,7,,1980,7,,11,,1000,,1000,,,,,,,28.1588866338069,,,,
1980-0074-IND,1980,0074,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,"Uttar Pradesh, Bihar, Gujarat, Kerala, Haryana",,,,,,,,,Km2,,,,,1980,8,,1980,8,,1600,23,30000000,,30000023,,,,,320000,1136409,28.1588866338069,,,,
1980-0085-IND,1980,0085,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Orissa,,,,,,,,,Km2,,,,,1980,9,,1980,9,,200,,2000000,,2000000,,,,,,,28.1588866338069,,,,
1980-0324-IND,1980,0324,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1980,7,,1980,7,,600,,,,,,,,,,,28.1588866338069,,,,
1981-0046-IND,1981,0046,,Natural,Meteorological,Storm,Convective storm,Tornado,,India,IND,Southern Asia,Asia,Orissa,,,,,,,,,Kph,,,,,1981,4,17,1981,4,17,120,,10000,,10000,,,,,,,31.0690249461021,,,,
1981-0107-IND,1981,0107,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,"Orissa, West Bengal",,,,Yes,,,,,Kph,,,,,1981,12,10,1981,12,10,200,,20000,,20000,,,,,,,31.0690249461021,,,,
1981-0206-IND,1981,0206,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,"Puri, Ganjam, Koraput, Kalhandi, Phulbani, Sundergarh districts (Orissa state)",,,,,,,,,Kph,,,,,1981,8,7,1981,8,7,15,,101700,,101700,,,,,,,31.0690249461021,,,,
1981-0003-IND,1981,0003,,Natural,Meteorological,Extreme temperature ,Cold wave,,,India,IND,Southern Asia,Asia,Northern,,,,,,,,,°C,,,,,1981,1,,1981,1,,300,,,,,,,,,,,31.0690249461021,,,,
1981-0063-IND,1981,0063,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,,,,,,,,,,Km2,,,,,1981,7,4,1981,7,4,553,,16000000,,16000000,,,,,250000,804660,31.0690249461021,,,,
1981-0094-IND,1981,0094,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,Gujarat,,,,,,,,,Kph,,,,,1981,11,1,1981,11,1,470,,,,,,,,,,,31.0690249461021,,,,
1982-0120-IND,1982,0120,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia," Gujarat, Maharashtra",,,,Yes,,,,,Kph,,,,,1982,11,9,1982,11,9,500,,5000000,,5000000,,,,,625420,1896707,32.9739978068293,,,,
1982-0313-IND,1982,0313,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,Orissa state,,,,,No,No,,220,Kph,,,,,1982,6,3,1982,6,3,244,493,300000,,300493,,,,,120000,363923,32.9739978068293,,,,
1982-0129-IND,1982,0129,,Natural,Meteorological,Extreme temperature ,Cold wave,,,India,IND,Southern Asia,Asia,Northern,,,,,,,,,°C,,,,,1982,12,,1982,12,,400,,,,,,,,,,,32.9739978068293,,,,
1982-0109-IND,1982,0109,,Natural,Biological,Epidemic,Viral disease,,Encephalitis,India,IND,Southern Asia,Asia,West Bengal,,,,,,,,,Vaccinated,,,,,1982,10,,1982,10,,118,,,,,,,,,,,32.9739978068293,,,,
1982-9350-IND,1982,9350,,Natural,Climatological,Drought,Drought,,,India,IND,Southern Asia,Asia,"districts of Bhiwani, Gurgaon, Hisar, Mahendargarh, and Rohtak, Kerala, Tami Nadu, Rajasthan",,,,,,,,,Km2,,,,,1982,6,,1983,,,,,100000000,,100000000,,,,,,,32.9739978068293,,,,
1982-0087-IND,1982,0087,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,Northeast,,,,Yes,,,,,Km2,,,,,1982,8,,1982,8,,932,,33500000,,33500000,,,,,700000,2122885,32.9739978068293,,,,
1982-0314-IND,1982,0314,,Natural,Hydrological,Flood,,,,India,IND,Southern Asia,Asia,North-East region,,,,,,,,,Km2,,,,,1982,6,,1982,6,,,,,,,,,,,,,32.9739978068293,,,,
1983-0117-IND,1983,0117,,Natural,Hydrological,Landslide,Landslide,,,India,IND,Southern Asia,Asia,Sikkim,,,,,,,,,,,,,,1983,9,,1983,9,,67,,,,,,,,,,,34.033263629163,,,,
1983-0061-IND,1983,0061,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,West Bengal,,,,,,,,,Kph,,,,,1983,4,,1983,4,,76,1500,6000,,7500,,,,,,,34.033263629163,,,,
1983-0087-IND,1983,0087,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,Saurashtra coast (N-W. Gujarat),,,,Yes,,,,,Kph,,,,,1983,6,19,1983,6,19,551,,800000,,800000,,,,,56000,164545,34.033263629163,,,,
1983-0129-IND,1983,0129,,Natural,Meteorological,Storm,Tropical cyclone,,,India,IND,Southern Asia,Asia,"Andhra Pradesh, Orissa",,,,Yes,,,,,Kph,,,,,1983,10,3,1983,10,3,100,,700000,14000,714000,,,,,510000,1498534,34.033263629163,,,,
1983-0068-IND,1983,0068,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,West Bengal,,,,,,,,,Kph,,,,,1983,4,13,1983,4,13,24,300,35000,,35300,,,,,,,34.033263629163,,,,
1983-0076-IND,1983,0076,,Natural,Meteorological,Storm,,,,India,IND,Southern Asia,Asia,"Himachal Pradesh, Punjab",,,,,,,,,Kph,,,,,1983,5,,1983,5,,31,,,,,,,,,25000,73458,34.033263629163,,,,
